Gene_ID_mans,First_Base_GFF_mans,Scaffold_ID_jap,Scaffold_BlatBestloc_jap,Depth_40640_jap_Picardetal2018,Depth_40641_jap_Picardetal2018,Coverage_Assignment_jap_Picardetal2018,FST_jap
Smp_146900,55188213,SJC_S000251,PAR,34,31,Autosome,0.381564547826087
Smp_046060,55207383,SJC_S000251,PAR,34,31,Autosome,0.381564547826087
Smp_244440,55295903,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_046030,55306573,SJC_S003887,PAR,35,37,Autosome,n.a.
Smp_046020,55321672,SJC_S003887,PAR,35,37,Autosome,n.a.
Smp_045990,55367043,SJC_S001683,PAR,28,22,Autosome,0.251255
Smp_045980,55460720,SJC_S023635,PAR,33,22,Ambiguous,n.a.
Smp_146870,55491299,SJC_S001907,PAR,32,16,Z,0.10018965
Smp_045960,55510403,SJC_S001862,PAR,28,25,Autosome,n.a.
Smp_045950,55534282,SJC_S000225,PAR,31,21,Ambiguous,0.425463683333333
Smp_347610,55542197,SJC_S000225,PAR,31,21,Ambiguous,0.425463683333333
Smp_244460,55565842,SJC_S003744,PAR,37,20,Z,n.a.
Smp_045930,55596036,SJC_S002404,PAR,27,19,Ambiguous,n.a.
Smp_045920,55603683,SJC_S004158,PAR,34,35,Autosome,n.a.
Smp_146840,55614175,SJC_S000216,PAR,30,25,Autosome,-0.0104436322222222
Smp_146830,55692122,SJC_S000321,PAR,34,31,Autosome,0.0482743
Smp_045860,55725722,SJC_S000321,PAR,34,31,Autosome,0.0482743
Smp_203720,55786649,SJC_S008571,PAR,32,28,Autosome,n.a.
Smp_146810,55805632,SJC_S000321,PAR,34,31,Autosome,0.0482743
Smp_045810,55829709,SJC_S001218,PAR,36,35,Autosome,n.a.
Smp_146800,55845261,SJC_S001218,PAR,36,35,Autosome,n.a.
Smp_045790,55877641,SJC_S002937,PAR,34,33,Autosome,n.a.
Smp_045780,55889001,SJC_S002937,PAR,34,33,Autosome,n.a.
Smp_343950,55925005,SJC_S000322,Excluded,43,38,Autosome,0.0350913136363636
Smp_045760,55972274,SJC_S001878,PAR,34,26,Autosome,n.a.
Smp_045750,55990000,SJC_S001878,PAR,34,26,Autosome,n.a.
Smp_045730,56027811,SJC_S002706,PAR,25,23,Autosome,n.a.
Smp_306080,56068236,SJC_S000322,Excluded,43,38,Autosome,0.0350913136363636
Smp_159450,56284797,SJC_S000119,SM_V7_2,33,29,Autosome,-0.0181539231643836
Smp_336650,56406756,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_068840,56521405,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_345070,56566157,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_346610,56592790,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_341720,56690237,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_179380,56713100,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_340450,56725806,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_024000,56739307,SJC_S000718,PAR,33,30,Autosome,0.056321205
Smp_024010,56784100,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_135160,56810957,SJC_S004421,PAR,29,28,Autosome,n.a.
Smp_323650,56861383,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_024030,56868822,SJC_S000137,SM_V7_1,33,31,Autosome,0.00705496666666667
Smp_135170,56885773,SJC_S002252,Excluded,35,33,Autosome,-0.019709478
Smp_306140,56910004,SJC_S002252,Excluded,35,33,Autosome,-0.019709478
Smp_244400,56933733,SJC_S001480,PAR,32,27,Autosome,-0.01264626
Smp_135200,57034598,SJC_S000254,SM_V7_6,33,32,Autosome,0.0189910437073171
Smp_135210,57056753,SJC_S000544,PAR,34,32,Autosome,0.0353337
Smp_024110,57170925,SJC_S000544,PAR,34,32,Autosome,0.0353337
Smp_024120,57177274,SJC_S000544,PAR,34,32,Autosome,0.0353337
Smp_323660,57184163,SJC_S007424,PAR,25,21,Autosome,n.a.
Smp_024140,57219393,SJC_S000544,PAR,34,32,Autosome,0.0353337
Smp_024150,57249342,SJC_S002042,PAR,35,35,Autosome,0.399958
Smp_135230,57269868,SJC_S001202,PAR,32,27,Autosome,n.a.
Smp_135240,57309572,SJC_S001192,PAR,33,30,Autosome,0.38032025
Smp_135250,57349518,SJC_S001192,PAR,33,30,Autosome,0.38032025
Smp_024180,57374032,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_244390,57383763,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_244380,57400306,SJC_S000293,SM_V7_6,33,29,Autosome,-0.01422839125
Smp_084320,57497287,SJC_S001959,PAR,32,29,Autosome,n.a.
Smp_314220,57593520,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_135270,57599987,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_024240,57652609,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_135280,57669791,SJC_S001165,PAR,36,33,Autosome,0.403987652631579
Smp_306180,57716100,SJC_S001165,PAR,36,33,Autosome,0.403987652631579
Smp_306190,57759258,SJC_S001165,PAR,36,33,Autosome,0.403987652631579
Smp_135300,57774036,SJC_S000538,PAR,33,30,Autosome,0.275187205
Smp_135320,57876803,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_244370,57878821,SJC_S002160,PAR,28,21,Ambiguous,n.a.
Smp_135350,58102981,SJC_S004817,PAR,31,25,Autosome,n.a.
Smp_335730,58124017,SJC_S002570,PAR,33,31,Autosome,0.5625
Smp_342960,58136065,SJC_S002570,PAR,33,31,Autosome,0.5625
Smp_024360,58176100,SJC_S004190,PAR,32,30,Autosome,n.a.
Smp_024370,58190686,SJC_S001514,PAR,28,26,Autosome,n.a.
Smp_024380,58233426,SJC_S001106,PAR,35,35,Autosome,n.a.
Smp_024390,58244187,SJC_S001106,PAR,35,35,Autosome,n.a.
Smp_135380,58254688,SJC_S002639,PAR,29,24,Autosome,0.6187725
Smp_135390,58317946,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_241460,58328681,SJC_S000713,PAR,32,31,Autosome,0.443672481818182
Smp_241450,58378760,SJC_S000713,PAR,32,31,Autosome,0.443672481818182
Smp_306200,58438382,SJC_S003751,PAR,40,40,Autosome,0.529331
Smp_078520,58501439,SJC_S002230,PAR,32,31,Autosome,0.250779
Smp_164500,58506068,SJC_S002230,PAR,32,31,Autosome,0.250779
Smp_078540,58531099,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_198980,58540139,SJC_S000418,PAR,33,30,Autosome,0.0804598
Smp_204860,58632541,SJC_S004415,PAR,n.a.,n.a.,n.a.,n.a.
Smp_323690,58658879,SJC_S001069,PAR,31,28,Autosome,0.315597
Smp_020550,58668124,SJC_S001069,PAR,31,28,Autosome,0.315597
Smp_020540,58764639,SJC_S004216,PAR,32,26,Autosome,n.a.
Smp_323700,58829548,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_102160,58852751,SJC_S001902,PAR,30,28,Autosome,n.a.
Smp_133310,58880959,SJC_S002230,PAR,32,31,Autosome,0.250779
Smp_133300,58953407,SJC_S001238,PAR,34,36,Autosome,0.527142666666667
Smp_333170,58976039,SJC_S000295,PAR,34,31,Autosome,0.470877785714286
Smp_020480,59074976,SJC_S000295,PAR,34,31,Autosome,0.470877785714286
Smp_333180,59095466,SJC_S025770,PAR,30,24,Autosome,n.a.
Smp_151200,59128986,SJC_S004455,PAR,34,29,Autosome,n.a.
Smp_151220,59145276,SJC_S000295,PAR,34,31,Autosome,0.470877785714286
Smp_323730,59153786,SJC_S000295,PAR,34,31,Autosome,0.470877785714286
Smp_054300,59176176,SJC_S000968,PAR,33,29,Autosome,0.47289825
Smp_054310,59196196,SJC_S000968,PAR,33,29,Autosome,0.47289825
Smp_331810,59222576,SJC_S000968,PAR,33,29,Autosome,0.47289825
Smp_054320,59226507,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_068480,59249956,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_054330,59260446,SJC_S000968,PAR,33,29,Autosome,0.47289825
Smp_054340,59273116,SJC_S000968,PAR,33,29,Autosome,0.47289825
Smp_054350,59308846,SJC_S000968,PAR,33,29,Autosome,0.47289825
Smp_194800,59358258,SJC_S001493,PAR,31,26,Autosome,n.a.
Smp_194820,59460853,SJC_S000202,PAR,33,30,Autosome,0.199925907
Smp_344370,59512752,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_323740,59538275,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_054360,59551834,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_054410,59574367,SJC_S000202,PAR,33,30,Autosome,0.199925907
Smp_151260,59581822,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_340890,59634832,SJC_S003811,PAR,31,25,Autosome,0.24626785
Smp_151270,59661352,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_054450,59689232,SJC_S001713,PAR,34,31,Autosome,0.450168111111111
Smp_151280,59732368,SJC_S007741,PAR,32,27,Autosome,n.a.
Smp_054470,59787472,SJC_S003872,PAR,29,24,Autosome,n.a.
Smp_335150,59807372,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_244360,59822962,SJC_S004090,PAR,31,28,Autosome,0.364821036
Smp_244350,59881162,SJC_S004090,PAR,31,28,Autosome,0.364821036
Smp_212730,59887869,SJC_S004090,PAR,31,28,Autosome,0.364821036
Smp_323770,59960106,SJC_S004090,PAR,31,28,Autosome,0.364821036
Smp_151310,59975216,SJC_S004090,PAR,31,28,Autosome,0.364821036
Smp_054540,60044457,SJC_S001812,PAR,35,34,Autosome,0.56700175
Smp_151320,60063796,SJC_S001812,PAR,35,34,Autosome,0.56700175
Smp_054560,60067583,SJC_S001812,PAR,35,34,Autosome,0.56700175
Smp_173760,60154449,SJC_S000549,PAR,40,33,Autosome,0.400083305735294
Smp_173730,60244444,SJC_S000549,PAR,40,33,Autosome,0.400083305735294
Smp_094190,60288596,SJC_S000549,PAR,40,33,Autosome,0.400083305735294
Smp_203830,60344661,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_038930,60364023,SJC_S000549,PAR,40,33,Autosome,0.400083305735294
Smp_038940,60379063,SJC_S000549,PAR,40,33,Autosome,0.400083305735294
Smp_038950,60397403,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_038960,60425190,SJC_S006734,PAR,18,18,Autosome,n.a.
Smp_038980,60435213,SJC_S001299,PAR,35,34,Autosome,0.463355347826087
Smp_244300,60449452,SJC_S001299,PAR,35,34,Autosome,0.463355347826087
Smp_037930,60522754,SJC_S002658,PAR,28,26,Autosome,n.a.
Smp_306230,60542553,SJC_S000846,PAR,38,37,Autosome,0.5060765
Smp_306240,60555683,SJC_S000846,PAR,38,37,Autosome,0.5060765
Smp_037960,60584793,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_142700,60608203,SJC_S000846,PAR,38,37,Autosome,0.5060765
Smp_142710,60637130,SJC_S000846,PAR,38,37,Autosome,0.5060765
Smp_142740,60699654,SJC_S003619,PAR,27,23,Autosome,0.554228
Smp_038030,60828034,SJC_S008725,PAR,33,29,Autosome,0.4515967
Smp_343550,60847357,SJC_S001299,PAR,35,34,Autosome,0.463355347826087
Smp_142770,60880005,SJC_S001299,PAR,35,34,Autosome,0.463355347826087
Smp_005010,60910114,SJC_S001299,PAR,35,34,Autosome,0.463355347826087
Smp_005020,60929642,SJC_S001299,PAR,35,34,Autosome,0.463355347826087
Smp_244310,61016864,SJC_S007869,PAR,32,28,Autosome,n.a.
Smp_204210,61017875,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_168620,61144411,SJC_S010069,PAR,29,24,Autosome,0.585534
Smp_168610,61206004,SJC_S003963,PAR,30,26,Autosome,n.a.
Smp_168600,61275948,SJC_S023813,PAR,35,42,Autosome,n.a.
Smp_244320,61350288,SJC_S000211,SM_V7_3,32,31,Autosome,0.0527922828297872
Smp_090240,61422572,SJC_S003622,PAR,34,32,Autosome,n.a.
Smp_090230,61474350,SJC_S003622,PAR,34,32,Autosome,n.a.
Smp_341510,61504160,SJC_S002318,PAR,33,30,Autosome,0.458027810344828
Smp_171460,61529688,SJC_S002318,PAR,33,30,Autosome,0.458027810344828
Smp_306270,61549719,SJC_S008539,PAR,28,24,Autosome,0.529412
Smp_244340,61685248,SJC_S000731,PAR,34,32,Autosome,0.529412
Smp_060160,61753637,SJC_S000731,PAR,34,32,Autosome,0.529412
Smp_060170,61769480,SJC_S000731,PAR,34,32,Autosome,0.529412
Smp_060180,61788990,SJC_S000731,PAR,34,32,Autosome,0.529412
Smp_146040,61809548,SJC_S000731,PAR,34,32,Autosome,0.529412
Smp_154500,61858405,SJC_S001659,PAR,37,32,Autosome,0.529412
Smp_060290,61877895,SJC_S001659,PAR,37,32,Autosome,0.529412
Smp_154490,61887610,SJC_S001194,PAR,31,27,Autosome,0.20447215
Smp_060270,61959524,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_344640,61974853,SJC_S000174,SM_V7_2,34,30,Autosome,0.111544590808511
Smp_340950,61991146,SJC_S003471,PAR,33,30,Autosome,0.361473185714286
Smp_323810,62012972,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_323800,62013016,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_323820,62030836,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_060190,62060696,SJC_S008751,PAR,42,39,Autosome,n.a.
Smp_154470,62069158,SJC_S004315,PAR,35,33,Autosome,n.a.
Smp_060210,62108306,SJC_S000174,SM_V7_2,34,30,Autosome,0.111544590808511
Smp_060220,62117965,SJC_S000174,SM_V7_2,34,30,Autosome,0.111544590808511
Smp_060240,62154328,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_203810,62203832,SJC_S000814,PAR,38,38,Autosome,0.459209
Smp_323830,62265106,SJC_S000814,PAR,38,38,Autosome,0.459209
Smp_346280,62377570,SJC_S005785,PAR,35,34,Autosome,0.50224275
Smp_204230,62499796,SJC_S008468,PAR,30,25,Autosome,n.a.
Smp_306320,62590384,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_174660,62592913,SJC_S002824,PAR,34,36,Autosome,0.291316
Smp_314290,62607514,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_244280,62664433,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_099030,62700422,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_176540,62830359,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_346450,62935101,SJC_S008398,PAR,35,32,Autosome,n.a.
Smp_306350,62981689,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_333000,63016429,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_099090,63053639,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_176570,63070359,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_176580,63100325,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_306360,63134439,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_341410,63175157,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_341400,63190101,SJC_S000256,PAR,32,28,Autosome,0.404891630434783
Smp_168140,63245417,SJC_S001169,PAR,35,32,Autosome,0.4282057
Smp_198530,63284758,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_347600,63310132,SJC_S007680,PAR,32,26,Autosome,n.a.
Smp_096640,63374918,SJC_S001169,PAR,35,32,Autosome,0.4282057
Smp_175150,63402452,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_304370,63415237,SJC_S001169,PAR,35,32,Autosome,0.4282057
Smp_194620,63504821,SJC_S000196,PAR,22,21,Autosome,0.0733694347826087
Smp_194610,63537147,SJC_S000914,PAR,31,28,Autosome,0.351409271428571
Smp_267110,63611820,SJC_S000914,PAR,31,28,Autosome,0.351409271428571
Smp_267120,63641766,SJC_S000914,PAR,31,28,Autosome,0.351409271428571
Smp_194590,63663307,SJC_S000914,PAR,31,28,Autosome,0.351409271428571
Smp_121660,63719676,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_121640,63777505,SJC_S007962,PAR,32,28,Autosome,0.612004
Smp_194580,63787704,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_074700,63811533,SJC_S001942,PAR,33,31,Autosome,0.449844419230769
Smp_267130,63814694,SJC_S001942,PAR,33,31,Autosome,0.449844419230769
Smp_267140,63841926,SJC_S028211,PAR,30,26,Autosome,n.a.
Smp_162440,63923274,SJC_S000654,PAR,31,28,Autosome,0.387798072727273
Smp_345350,64039343,SJC_S000654,PAR,31,28,Autosome,0.387798072727273
Smp_341180,64059674,SJC_S000654,PAR,31,28,Autosome,0.387798072727273
Smp_162420,64108029,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_347960,64120114,SJC_S000654,PAR,31,28,Autosome,0.387798072727273
Smp_316580,64161405,SJC_S000654,PAR,31,28,Autosome,0.387798072727273
Smp_162390,64194264,SJC_S002555,PAR,33,29,Autosome,0.1542111
Smp_162380,64264724,SJC_S002555,PAR,33,29,Autosome,0.1542111
Smp_323890,64278096,SJC_S002555,PAR,33,29,Autosome,0.1542111
Smp_074610,64302304,SJC_S001354,PAR,33,31,Autosome,n.a.
Smp_162370,64307854,SJC_S001354,PAR,33,31,Autosome,n.a.
Smp_074590,64322222,SJC_S001354,PAR,33,31,Autosome,n.a.
Smp_162360,64350024,SJC_S001354,PAR,33,31,Autosome,n.a.
Smp_323900,64366234,SJC_S002144,PAR,31,28,Autosome,0.374859505882353
Smp_074570,64390744,SJC_S002144,PAR,31,28,Autosome,0.374859505882353
Smp_074560,64429877,SJC_S002300,PAR,31,27,Autosome,0.52044125
Smp_195070,64462774,SJC_S007697,PAR,19,15,Autosome,n.a.
Smp_195060,64484754,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_074450,64508361,SJC_S001062,SM_V7_1,31,27,Autosome,0.0064148525
Smp_074460,64529891,SJC_S001308,PAR,30,28,Autosome,0.424124
Smp_074470,64552238,SJC_S001308,PAR,30,28,Autosome,0.424124
Smp_162340,64559474,SJC_S001225,PAR,36,32,Autosome,0.0220269
Smp_074500,64637878,SJC_S001225,PAR,36,32,Autosome,0.0220269
Smp_074510,64646316,SJC_S001225,PAR,36,32,Autosome,0.0220269
Smp_162350,64703208,SJC_S000331,PAR,33,31,Autosome,0.147896959444444
Smp_196030,64712708,SJC_S000331,PAR,33,31,Autosome,0.147896959444444
Smp_244240,64776270,SJC_S005731,PAR,28,19,Ambiguous,n.a.
Smp_180390,64850198,SJC_S001203,PAR,33,32,Autosome,n.a.
Smp_104270,64862658,SJC_S001923,PAR,35,37,Autosome,n.a.
Smp_180380,64867939,SJC_S001923,PAR,35,37,Autosome,n.a.
Smp_180370,64904738,SJC_S008614,PAR,47,46,Autosome,n.a.
Smp_180360,64906438,SJC_S008614,PAR,47,46,Autosome,n.a.
Smp_104210,64916036,SJC_S001660,PAR,28,24,Autosome,0.530818666666667
Smp_180350,64922782,SJC_S001660,PAR,28,24,Autosome,0.530818666666667
Smp_180030,64984839,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_103710,65013646,SJC_S001381,PAR,39,33,Autosome,0.5312110625
Smp_180040,65020196,SJC_S001868,PAR,36,38,Autosome,0.565779888888889
Smp_186920,65038793,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_198420,65042806,SJC_S001868,PAR,36,38,Autosome,0.565779888888889
Smp_244250,65056775,SJC_S001381,PAR,39,33,Autosome,0.5312110625
Smp_167810,65189676,SJC_S002237,PAR,39,37,Autosome,0.222402074285714
Smp_084140,65230396,SJC_S001314,PAR,23,20,Autosome,-0.0519615
Smp_167800,65273767,SJC_S002237,PAR,39,37,Autosome,0.222402074285714
Smp_244190,65316067,SJC_S007701,PAR,30,25,Autosome,0.557473
Smp_167780,65477014,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_167770,65515707,SJC_S027326,PAR,7.9,6.1,Autosome,n.a.
Smp_084090,65558667,SJC_S001775,PAR,31,29,Autosome,0.59477911875
Smp_084080,65608257,SJC_S001775,PAR,31,29,Autosome,0.59477911875
Smp_345750,65643864,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_084060,65649827,SJC_S028082,PAR,28,26,Autosome,n.a.
Smp_244200,65658392,SJC_S001775,PAR,31,29,Autosome,0.59477911875
Smp_244210,65711956,SJC_S001775,PAR,31,29,Autosome,0.59477911875
Smp_084010,65775571,SJC_S001775,PAR,31,29,Autosome,0.59477911875
Smp_306450,65906252,SJC_S002285,PAR,29,26,Autosome,0.459209
Smp_055900,65984819,SJC_S000998,PAR,31,29,Autosome,0.184421864285714
Smp_055890,66004208,SJC_S000998,PAR,31,29,Autosome,0.184421864285714
Smp_055880,66010179,SJC_S000998,PAR,31,29,Autosome,0.184421864285714
Smp_055870,66038828,SJC_S000998,PAR,31,29,Autosome,0.184421864285714
Smp_323910,66128889,SJC_S000998,PAR,31,29,Autosome,0.184421864285714
Smp_323920,66155838,SJC_S001816,PAR,28,25,Autosome,0.4186467625
Smp_244090,66236839,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_055800,66325858,SJC_S007846,PAR,24,24,Autosome,n.a.
Smp_151930,66339269,SJC_S000535,PAR,34,30,Autosome,0.435046071333333
Smp_151920,66354059,SJC_S000535,PAR,34,30,Autosome,0.435046071333333
Smp_142300,66420179,SJC_S000535,PAR,34,30,Autosome,0.435046071333333
Smp_194920,66452102,SJC_S000535,PAR,34,30,Autosome,0.435046071333333
Smp_194930,66475597,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_142320,66498439,SJC_S000389,PAR,35,34,Autosome,0.527099446428571
Smp_340720,66554809,SJC_S000389,PAR,35,34,Autosome,0.527099446428571
Smp_212910,66566330,SJC_S000389,PAR,35,34,Autosome,0.527099446428571
Smp_037400,66579226,SJC_S000389,PAR,35,34,Autosome,0.527099446428571
Smp_085380,66641503,SJC_S000693,Excluded,35,34,Autosome,0.534664
Smp_146440,66689069,SJC_S000693,Excluded,35,34,Autosome,0.534664
Smp_146430,66710779,SJC_S005806,PAR,38,33,Autosome,n.a.
Smp_335170,66742883,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_044970,66784539,SJC_S001066,PAR,36,32,Autosome,n.a.
Smp_146420,66820959,SJC_S000169,PAR,35,32,Autosome,0.27298607948718
Smp_044950,66855572,SJC_S001689,PAR,34,30,Autosome,n.a.
Smp_153110,66901058,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_130620,66939912,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_130610,66965570,SJC_S003815,PAR,30,23,Autosome,0.598372333333333
Smp_015440,66969330,SJC_S001442,PAR,24,25,Autosome,n.a.
Smp_130600,66983276,SJC_S000169,PAR,35,32,Autosome,0.27298607948718
Smp_130590,67036388,SJC_S000169,PAR,35,32,Autosome,0.27298607948718
Smp_130580,67059122,SJC_S000169,PAR,35,32,Autosome,0.27298607948718
Smp_015390,67079336,SJC_S000169,PAR,35,32,Autosome,0.27298607948718
Smp_244080,67105199,SJC_S000169,PAR,35,32,Autosome,0.27298607948718
Smp_130540,67391948,SJC_S000475,PAR,31,28,Autosome,0.482364746478873
Smp_266790,67429453,SJC_S000475,PAR,31,28,Autosome,0.482364746478873
Smp_130520,67467737,SJC_S000475,PAR,31,28,Autosome,0.482364746478873
Smp_342500,67593847,SJC_S025894,PAR,19,11,Ambiguous,n.a.
Smp_130500,67617465,SJC_S000221,PAR,30,28,Autosome,0.54007
Smp_130490,67626141,SJC_S000221,PAR,30,28,Autosome,0.54007
Smp_323960,67642068,SJC_S000418,PAR,33,30,Autosome,0.0804598
Smp_130480,67657958,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_130470,67699368,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_130460,67760317,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_130450,67785899,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_130440,67824878,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_015220,67939356,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_205840,67960506,SJC_S001852,PAR,33,29,Autosome,0.400336116666667
Smp_130430,67968396,SJC_S001852,PAR,33,29,Autosome,0.400336116666667
Smp_306610,67984629,SJC_S001852,PAR,33,29,Autosome,0.400336116666667
Smp_130410,68019927,SJC_S002564,PAR,33,31,Autosome,n.a.
Smp_015160,68045003,SJC_S000026,SM_V7_2,36,35,Autosome,0.0101096947222222
Smp_198850,68069106,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_333240,68082942,SJC_S000019,PAR,34,32,Autosome,0.029980830462963
Smp_266810,68148046,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_266800,68174063,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_306630,68243044,SJC_S000274,SM_V7_5,32,29,Autosome,-0.0194268433333333
Smp_311350,68322324,SJC_S000459,SM_V7_5,34,33,Autosome,-0.0597220444444444
Smp_242930,68375304,SJC_S001875,Z,35,32,Autosome,0.0864251166666667
Smp_030500,68429155,SJC_S000017,PAR,33,28,Autosome,0.439980451515152
Smp_138640,68447894,SJC_S000208,PAR,33,31,Autosome,0.0944774687068966
Smp_315810,68473440,SJC_S000408,PAR,33,30,Autosome,0.436521736842105
Smp_168660,68688312,SJC_S005942,PAR,38,35,Autosome,n.a.
Smp_168670,68743432,SJC_S000408,PAR,33,30,Autosome,0.436521736842105
Smp_085640,68820199,SJC_S000408,PAR,33,30,Autosome,0.436521736842105
Smp_323980,68867193,SJC_S003662,PAR,26,22,Autosome,n.a.
Smp_162860,68899507,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_341220,68942062,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_075440,68954772,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_075430,69006982,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_204390,69016803,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_075420,69039005,SJC_S004449,PAR,31,26,Autosome,0.13011825
Smp_075400,69078147,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_341210,69107162,SJC_S000682,PAR,31,28,Autosome,0.523241460714286
Smp_162840,69133282,SJC_S003357,PAR,29,21,Ambiguous,n.a.
Smp_075380,69142051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_075370,69151525,SJC_S001004,PAR,29,25,Autosome,0.357578690909091
Smp_075360,69161444,SJC_S001004,PAR,29,25,Autosome,0.357578690909091
Smp_345360,69182524,SJC_S001004,PAR,29,25,Autosome,0.357578690909091
Smp_075350,69198024,SJC_S001004,PAR,29,25,Autosome,0.357578690909091
Smp_075330,69249874,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_162810,69295833,SJC_S003582,PAR,29,23,Autosome,n.a.
Smp_333260,69360774,SJC_S007807,PAR,33,28,Autosome,0.459209
Smp_341200,69428059,SJC_S004214,PAR,36,36,Autosome,n.a.
Smp_075280,69452924,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_162790,69474919,SJC_S000551,PAR,34,31,Autosome,0.471971844444444
Smp_244020,69515164,SJC_S000551,PAR,34,31,Autosome,0.471971844444444
